EngSize,Age,Gender,Marital,exp,Owner,Garage,AntiTFD,import,LossClass,vAgeNew
1.6,32,男,已婚,13,政府,有,有防盗装置,国产,0,旧车
2,38,男,已婚,13,公司,无,无防盗装置,进口,0,旧车
1.6,36,女,已婚,13,政府,无,无防盗装置,国产,0,旧车
1.8,34,男,已婚,13,政府,有,无防盗装置,国产,0,旧车
1.8,50,男,已婚,13,私人,有,无防盗装置,国产,0,旧车
3,45,男,已婚,13,公司,有,有防盗装置,进口,1,旧车
1.8,44,男,已婚,13,私人,有,有防盗装置,国产,0,旧车
1.8,42,男,已婚,13,政府,有,无防盗装置,国产,1,旧车
2,41,男,已婚,13,公司,无,无防盗装置,国产,0,旧车
2,39,男,已婚,13,公司,有,无防盗装置,国产,0,旧车
1.8,37,男,已婚,13,公司,有,无防盗装置,进口,0,旧车
1.8,35,男,已婚,13,公司,无,无防盗装置,国产,0,旧车
2.5,35,男,已婚,13,公司,有,有防盗装置,进口,1,旧车
1.8,54,女,已婚,13,公司,无,无防盗装置,国产,0,旧车
1.8,41,男,已婚,13,公司,有,有防盗装置,进口,0,旧车
1.8,36,女,已婚,13,政府,无,无防盗装置,国产,0,旧车
1.8,36,男,已婚,13,政府,无,无防盗装置,进口,0,旧车
1.8,36,男,已婚,13,公司,有,无防盗装置,国产,0,旧车
1.8,36,男,已婚,13,政府,无,无防盗装置,国产,1,旧车
1.6,35,男,已婚,13,公司,有,无防盗装置,国产,0,旧车
1.6,35,男,已婚,13,私人,有,有防盗装置,国产,0,旧车
1.6,35,男,已婚,13,私人,有,无防盗装置,国产,0,旧车
1.6,35,男,已婚,13,政府,有,无防盗装置,国产,1,旧车
2.1,34,男,已婚,13,公司,有,有防盗装置,进口,0,旧车
1.6,33,男,已婚,13,政府,有,无防盗装置,国产,0,旧车
1.8,33,男,已婚,13,公司,有,无防盗装置,国产,0,旧车
1.5,59,男,已婚,13,公司,有,无防盗装置,国产,0,新车
2.8,52,男,已婚,13,公司,有,有防盗装置,进口,1,新车
1.6,49,男,已婚,13,私人,有,无防盗装置,国产,0,新车
1.8,48,男,已婚,13,私人,有,无防盗装置,国产,0,新车
1.6,46,男,已婚,13,公司,有,有防盗装置,进口,0,新车
2,45,男,已婚,13,政府,有,无防盗装置,进口,0,新车
1.2,44,男,已婚,13,公司,有,无防盗装置,国产,0,新车
1.4,44,男,已婚,13,私人,有,无防盗装置,国产,0,新车
1.8,44,男,已婚,13,私人,有,有防盗装置,国产,0,新车
2,44,男,已婚,13,私人,有,无防盗装置,进口,1,新车
1,43,男,已婚,13,公司,有,无防盗装置,国产,0,新车
1.6,41,男,已婚,13,公司,有,无防盗装置,国产,0,新车
2,41,男,已婚,13,公司,有,有防盗装置,进口,0,新车
1.1,40,男,已婚,13,公司,有,无防盗装置,国产,0,新车
1.8,40,男,已婚,13,私人,有,有防盗装置,进口,0,新车
1.8,40,男,已婚,13,私人,有,有防盗装置,国产,0,新车
1.8,40,男,已婚,13,私人,有,无防盗装置,国产,1,新车
1.8,38,男,已婚,13,政府,无,无防盗装置,进口,0,新车
1.8,38,男,已婚,13,私人,有,无防盗装置,进口,0,新车
2,38,男,已婚,13,公司,有,无防盗装置,进口,0,新车
1.5,36,男,已婚,13,公司,有,无防盗装置,国产,0,新车
2,36,男,已婚,13,政府,有,有防盗装置,国产,0,新车
2.8,36,男,已婚,13,私人,有,有防盗装置,进口,0,新车
1.6,35,男,已婚,13,公司,无,无防盗装置,进口,0,新车
1.8,35,男,已婚,13,私人,无,无防盗装置,国产,0,新车
1.4,34,男,已婚,13,私人,有,无防盗装置,国产,0,新车
1.8,34,男,已婚,13,私人,有,有防盗装置,国产,0,新车
1.8,34,男,已婚,13,私人,有,无防盗装置,进口,0,新车
2.3,34,男,已婚,13,公司,有,无防盗装置,进口,0,新车
1.8,33,男,已婚,13,私人,有,无防盗装置,国产,1,新车
2.3,32,女,已婚,13,私人,无,无防盗装置,国产,0,新车
1,49,男,已婚,12,私人,有,有防盗装置,国产,1,旧车
2,47,男,已婚,12,公司,有,无防盗装置,进口,0,旧车
1.8,34,男,已婚,12,政府,无,无防盗装置,国产,0,旧车
2,34,男,已婚,12,公司,有,无防盗装置,国产,0,旧车
2,51,男,已婚,12,政府,有,有防盗装置,进口,0,旧车
3,47,男,已婚,12,私人,有,有防盗装置,进口,0,旧车
1.8,44,男,已婚,12,公司,有,无防盗装置,国产,0,旧车
1.8,43,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
2,43,男,已婚,12,公司,有,无防盗装置,进口,0,旧车
1.8,38,男,已婚,12,私人,有,无防盗装置,国产,1,旧车
1.5,34,男,已婚,12,私人,有,无防盗装置,进口,0,旧车
1.8,34,男,已婚,12,私人,有,无防盗装置,国产,1,旧车
1.8,45,男,已婚,12,公司,有,无防盗装置,国产,0,旧车
3,35,男,已婚,12,公司,无,有防盗装置,进口,0,旧车
1.6,34,男,已婚,12,政府,有,无防盗装置,国产,0,旧车
1.8,34,男,已婚,12,政府,有,无防盗装置,国产,1,旧车
3,32,男,已婚,12,公司,有,无防盗装置,进口,0,旧车
2,36,女,已婚,12,公司,有,有防盗装置,进口,0,旧车
2,33,男,已婚,12,政府,有,无防盗装置,进口,0,旧车
1.8,31,女,已婚,12,公司,有,无防盗装置,国产,0,旧车
1.6,56,男,已婚,12,私人,无,无防盗装置,国产,0,旧车
1.8,51,男,已婚,12,公司,无,无防盗装置,国产,0,旧车
2,51,男,已婚,12,私人,有,无防盗装置,进口,0,旧车
1.8,49,女,已婚,12,公司,无,无防盗装置,国产,1,旧车
1.4,44,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
1.8,44,男,已婚,12,政府,有,无防盗装置,国产,0,旧车
1.6,41,男,已婚,12,政府,有,无防盗装置,国产,0,旧车
1.8,41,男,已婚,12,私人,无,无防盗装置,国产,0,旧车
1.8,40,男,已婚,12,政府,有,有防盗装置,国产,0,旧车
1.2,37,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
2,37,男,已婚,12,公司,无,无防盗装置,国产,0,旧车
1.8,36,男,已婚,12,政府,有,无防盗装置,国产,0,旧车
2,36,女,已婚,12,私人,有,无防盗装置,进口,1,旧车
2,34,男,已婚,12,公司,无,无防盗装置,进口,0,旧车
2,33,男,已婚,12,公司,无,无防盗装置,国产,0,旧车
1.8,60,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
1.6,49,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
1.8,46,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
1.8,44,女,已婚,12,政府,无,无防盗装置,国产,0,旧车
1.8,41,男,已婚,12,政府,有,无防盗装置,国产,0,旧车
1.8,40,男,已婚,12,公司,无,无防盗装置,国产,0,旧车
1,37,男,已婚,12,政府,有,无防盗装置,国产,1,旧车
1.8,37,男,已婚,12,公司,无,无防盗装置,国产,0,旧车
2,36,男,已婚,12,公司,无,无防盗装置,国产,0,旧车
1.8,35,男,未婚,12,私人,有,有防盗装置,国产,0,旧车
2,35,男,已婚,12,公司,有,有防盗装置,国产,0,旧车
1.8,33,男,已婚,12,公司,有,无防盗装置,国产,0,旧车
1.8,58,男,已婚,12,私人,无,无防盗装置,国产,1,旧车
1.8,50,女,已婚,12,公司,无,无防盗装置,国产,0,旧车
1.8,37,男,已婚,12,私人,无,无防盗装置,国产,1,旧车
2.4,37,男,已婚,12,公司,有,无防盗装置,进口,0,旧车
1.2,36,男,已婚,12,私人,无,有防盗装置,国产,1,旧车
1.6,34,男,已婚,12,政府,有,无防盗装置,国产,0,旧车
1.8,34,男,已婚,12,公司,有,有防盗装置,国产,0,旧车
2,59,男,已婚,12,公司,有,无防盗装置,国产,0,旧车
1.8,50,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
1.8,49,女,已婚,12,公司,无,无防盗装置,国产,0,旧车
1.8,46,男,已婚,12,私人,有,有防盗装置,进口,0,旧车
1.8,43,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
1.8,42,男,已婚,12,私人,有,有防盗装置,国产,0,旧车
1.8,41,男,已婚,12,公司,无,无防盗装置,进口,0,旧车
1.8,38,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
1.8,37,男,已婚,12,私人,无,有防盗装置,国产,0,旧车
2,37,男,已婚,12,公司,无,无防盗装置,进口,0,旧车
1.8,31,男,已婚,12,公司,有,无防盗装置,国产,1,旧车
3,31,男,已婚,12,政府,有,无防盗装置,国产,0,旧车
1.6,56,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
1.2,52,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
1.8,43,男,已婚,12,私人,有,无防盗装置,进口,0,旧车
1.2,41,男,已婚,12,公司,有,无防盗装置,国产,1,旧车
2,41,男,已婚,12,私人,有,无防盗装置,进口,0,旧车
1.4,39,男,已婚,12,私人,有,无防盗装置,国产,0,旧车
1.8,39,女,已婚,12,私人,有,无防盗装置,进口,0,旧车
1.8,37,男,已婚,12,政府,有,无防盗装置,进口,0,旧车
1.8,37,男,已婚,12,公司,有,无防盗装置,进口,0,旧车
2.8,36,男,已婚,12,私人,无,无防盗装置,进口,0,旧车
1.6,34,男,已婚,12,政府,有,无防盗装置,国产,0,旧车
1.8,34,男,已婚,12,政府,有,有防盗装置,国产,0,旧车
1.8,34,男,已婚,12,政府,有,无防盗装置,进口,0,旧车
2.3,34,男,已婚,12,公司,有,无防盗装置,进口,0,旧车
2.4,34,男,已婚,12,私人,有,有防盗装置,国产,0,旧车
1,30,男,已婚,12,公司,有,无防盗装置,国产,0,旧车
2.5,62,女,已婚,12,私人,有,无防盗装置,进口,1,新车
2,54,男,已婚,12,私人,无,有防盗装置,进口,0,新车
1.8,52,男,已婚,12,公司,无,有防盗装置,国产,0,新车
1.8,52,男,已婚,12,私人,有,有防盗装置,国产,0,新车
1.8,50,男,已婚,12,私人,有,无防盗装置,国产,1,新车
1.8,50,男,已婚,12,私人,有,无防盗装置,国产,1,新车
2,50,男,已婚,12,私人,有,无防盗装置,进口,1,新车
1.6,49,男,已婚,12,私人,有,无防盗装置,国产,1,新车
1.8,48,男,已婚,12,私人,有,无防盗装置,国产,0,新车
1.8,47,男,已婚,12,私人,有,无防盗装置,国产,0,新车
1.8,47,男,已婚,12,公司,有,无防盗装置,国产,1,新车
2,47,男,已婚,12,公司,有,无防盗装置,进口,0,新车
1.6,46,男,已婚,12,私人,有,无防盗装置,国产,1,新车
1.8,46,男,已婚,12,私人,无,无防盗装置,国产,0,新车
1.6,45,男,未婚,12,私人,有,有防盗装置,国产,1,新车
1.8,45,男,已婚,12,私人,有,无防盗装置,国产,0,新车
2.4,45,男,已婚,12,私人,有,无防盗装置,进口,0,新车
2,44,男,已婚,12,私人,有,无防盗装置,进口,0,新车
2,44,男,已婚,12,公司,无,无防盗装置,进口,0,新车
1.8,43,男,已婚,12,公司,有,无防盗装置,进口,0,新车
1.4,42,女,已婚,12,私人,有,无防盗装置,国产,1,新车
1.6,42,男,已婚,12,私人,有,无防盗装置,国产,0,新车
1.8,42,男,已婚,12,私人,有,无防盗装置,国产,0,新车
2,42,男,已婚,12,私人,有,无防盗装置,进口,1,新车
1.6,41,男,已婚,12,私人,有,无防盗装置,国产,0,新车
1.8,41,女,已婚,12,私人,有,无防盗装置,进口,0,新车
1.8,41,男,已婚,12,公司,有,无防盗装置,国产,0,新车
1.8,41,女,已婚,12,公司,有,无防盗装置,进口,0,新车
2,41,男,已婚,12,私人,有,有防盗装置,进口,1,新车
1.6,40,女,已婚,12,私人,有,无防盗装置,国产,0,新车
1.6,40,男,已婚,12,私人,有,无防盗装置,国产,1,新车
3,40,男,已婚,12,私人,有,无防盗装置,进口,0,新车
1.6,38,男,已婚,12,私人,有,无防盗装置,国产,1,新车
1.6,38,男,已婚,12,私人,有,无防盗装置,国产,1,新车
1.6,38,男,未婚,12,私人,有,无防盗装置,国产,1,新车
1.8,38,男,已婚,12,私人,有,有防盗装置,进口,0,新车
1.8,38,男,已婚,12,私人,有,无防盗装置,国产,0,新车
1.6,37,男,已婚,12,私人,有,无防盗装置,国产,0,新车
1.6,37,男,已婚,12,公司,有,无防盗装置,国产,0,新车
1.8,37,男,已婚,12,私人,有,有防盗装置,进口,0,新车
1.8,37,男,已婚,12,公司,有,无防盗装置,进口,0,新车
2.3,37,男,已婚,12,公司,有,无防盗装置,进口,0,新车
3,37,男,已婚,12,私人,有,无防盗装置,进口,1,新车
1.3,36,女,已婚,12,私人,有,无防盗装置,国产,1,新车
1.6,36,男,已婚,12,私人,有,有防盗装置,进口,0,新车
1.8,36,男,已婚,12,公司,有,有防盗装置,国产,0,新车
1.8,36,男,已婚,12,政府,有,无防盗装置,进口,0,新车
1.8,36,男,已婚,12,公司,有,无防盗装置,国产,0,新车
1.8,36,男,已婚,12,私人,有,无防盗装置,进口,1,新车
2.4,36,男,已婚,12,私人,有,有防盗装置,进口,0,新车
2,35,男,已婚,12,私人,有,无防盗装置,进口,1,新车
2.3,35,男,已婚,12,私人,有,无防盗装置,进口,0,新车
1.8,34,男,未婚,12,私人,无,有防盗装置,国产,0,新车
1.8,34,男,已婚,12,私人,有,无防盗装置,进口,0,新车
1.8,34,男,已婚,12,政府,有,无防盗装置,国产,0,新车
2,34,男,已婚,12,私人,无,无防盗装置,国产,1,新车
1,33,男,已婚,12,公司,有,无防盗装置,国产,0,新车
1.6,33,男,已婚,12,私人,有,无防盗装置,国产,0,新车
1.8,33,男,已婚,12,政府,有,无防盗装置,国产,0,新车
1.8,33,男,已婚,12,私人,有,无防盗装置,国产,0,新车
2.8,33,男,已婚,12,私人,有,无防盗装置,进口,0,新车
1.6,32,男,已婚,12,私人,有,无防盗装置,国产,0,新车
1.6,32,女,已婚,12,私人,有,无防盗装置,国产,0,新车
1.6,32,女,已婚,12,私人,有,无防盗装置,国产,0,新车
1.8,32,男,已婚,12,私人,有,有防盗装置,国产,0,新车
1.6,31,女,已婚,12,私人,有,无防盗装置,国产,0,新车
1.8,31,男,已婚,12,公司,有,无防盗装置,国产,0,新车
1.8,31,男,已婚,12,公司,有,无防盗装置,国产,1,新车
1.8,56,男,已婚,11,私人,有,有防盗装置,国产,0,旧车
1.6,40,女,已婚,11,政府,有,有防盗装置,国产,0,旧车
1.8,31,男,已婚,11,私人,有,无防盗装置,国产,0,旧车
1.6,57,男,已婚,11,政府,无,无防盗装置,国产,0,旧车
1.8,33,男,已婚,11,公司,有,无防盗装置,国产,0,旧车
1.8,33,男,已婚,11,私人,有,无防盗装置,国产,0,旧车
2,34,男,已婚,11,政府,有,无防盗装置,国产,0,旧车
2.2,34,男,已婚,11,政府,有,无防盗装置,进口,0,旧车
1.8,32,男,已婚,11,政府,无,无防盗装置,国产,0,旧车
1.8,30,男,已婚,11,公司,无,无防盗装置,国产,0,旧车
1.8,42,男,已婚,11,私人,有,无防盗装置,国产,0,旧车
1.8,39,男,已婚,11,政府,有,无防盗装置,国产,0,旧车
2.2,39,男,已婚,11,公司,有,无防盗装置,进口,1,旧车
1.6,36,男,已婚,11,私人,有,无防盗装置,国产,0,旧车
1.6,34,男,已婚,11,私人,有,无防盗装置,国产,1,旧车
2,33,男,已婚,11,政府,有,无防盗装置,国产,0,旧车
1.8,29,男,已婚,11,私人,有,无防盗装置,国产,0,旧车
1.8,46,男,已婚,11,私人,无,无防盗装置,国产,0,旧车
1.8,43,男,已婚,11,公司,有,无防盗装置,国产,1,旧车
2,40,男,已婚,11,私人,无,无防盗装置,国产,0,旧车
1.8,35,男,已婚,11,公司,有,无防盗装置,国产,0,旧车
1.6,33,男,已婚,11,私人,有,无防盗装置,国产,0,旧车
1.8,31,男,已婚,11,公司,无,无防盗装置,国产,0,旧车
2,30,男,已婚,11,公司,无,无防盗装置,进口,1,旧车
1.8,46,男,已婚,11,私人,有,有防盗装置,国产,0,旧车
1.8,45,男,已婚,11,私人,有,无防盗装置,国产,1,旧车
1.8,40,男,已婚,11,政府,有,无防盗装置,国产,0,旧车
2.5,40,男,已婚,11,私人,有,有防盗装置,进口,0,旧车
1.8,34,男,已婚,11,私人,有,无防盗装置,国产,0,旧车
1.8,33,男,已婚,11,政府,无,无防盗装置,进口,1,旧车
1.8,32,男,已婚,11,公司,有,有防盗装置,国产,0,旧车
1.8,42,男,已婚,11,公司,无,无防盗装置,国产,0,旧车
1.8,39,男,已婚,11,私人,有,无防盗装置,进口,0,旧车
1.8,37,男,已婚,11,公司,有,无防盗装置,国产,1,旧车
2,35,男,已婚,11,公司,无,有防盗装置,国产,1,旧车
1.6,34,女,已婚,11,私人,有,无防盗装置,国产,0,旧车
1.8,32,男,已婚,11,私人,有,无防盗装置,国产,1,旧车
2,51,男,已婚,11,私人,无,无防盗装置,进口,0,旧车
1.4,46,男,已婚,11,私人,有,无防盗装置,国产,0,旧车
2.4,44,男,已婚,11,私人,有,有防盗装置,进口,0,旧车
1.8,42,男,已婚,11,私人,有,无防盗装置,国产,0,旧车
1.8,40,男,已婚,11,私人,有,无防盗装置,国产,0,旧车
3,40,男,已婚,11,私人,有,无防盗装置,进口,1,旧车
1.6,35,男,已婚,11,私人,有,无防盗装置,国产,0,旧车
1.8,34,男,已婚,11,公司,有,有防盗装置,国产,0,旧车
1.2,31,男,已婚,11,公司,有,无防盗装置,国产,0,旧车
1.6,55,男,已婚,11,私人,无,无防盗装置,国产,1,新车
1.8,51,男,已婚,11,私人,有,有防盗装置,国产,0,新车
1.8,48,男,已婚,11,私人,有,无防盗装置,进口,0,新车
1.6,47,男,已婚,11,公司,有,无防盗装置,进口,1,新车
1.8,44,男,已婚,11,私人,有,无防盗装置,进口,1,新车
1.8,44,男,已婚,11,私人,有,无防盗装置,国产,1,新车
2,43,男,已婚,11,私人,有,无防盗装置,国产,0,新车
1.8,42,男,已婚,11,私人,无,有防盗装置,国产,0,新车
1.6,41,男,已婚,11,私人,有,无防盗装置,国产,0,新车
1.6,40,男,已婚,11,私人,有,无防盗装置,国产,1,新车
1.8,40,男,已婚,11,私人,有,无防盗装置,国产,1,新车
1.4,38,男,已婚,11,私人,有,无防盗装置,国产,0,新车
1.8,38,男,已婚,11,公司,有,无防盗装置,国产,0,新车
1.8,38,男,已婚,11,私人,有,无防盗装置,国产,1,新车
2,38,男,已婚,11,私人,有,无防盗装置,进口,0,新车
2,37,女,已婚,11,私人,有,有防盗装置,进口,1,新车
1.8,35,男,已婚,11,公司,有,有防盗装置,进口,0,新车
1.8,35,男,已婚,11,政府,有,无防盗装置,进口,1,新车
1.8,35,男,已婚,11,私人,有,有防盗装置,进口,1,新车
1.6,34,男,已婚,11,私人,有,无防盗装置,国产,0,新车
1.8,34,男,已婚,11,私人,有,无防盗装置,国产,0,新车
1.8,34,男,已婚,11,私人,有,无防盗装置,国产,0,新车
2,34,男,已婚,11,公司,有,无防盗装置,进口,0,新车
2,34,男,已婚,11,公司,有,无防盗装置,国产,1,新车
1.8,33,男,已婚,11,政府,有,有防盗装置,国产,0,新车
1.8,33,女,已婚,11,公司,有,有防盗装置,国产,0,新车
1.8,33,男,已婚,11,政府,有,无防盗装置,国产,0,新车
2,31,男,已婚,11,政府,有,无防盗装置,进口,0,新车
2.4,31,男,已婚,11,私人,无,无防盗装置,进口,0,新车
2.8,31,男,已婚,11,公司,有,无防盗装置,进口,1,新车
1.6,30,男,已婚,11,私人,有,无防盗装置,国产,0,新车
3,30,女,已婚,11,私人,有,有防盗装置,进口,1,新车
1.8,46,女,已婚,10,私人,有,无防盗装置,进口,0,旧车
1.6,35,男,已婚,10,私人,有,有防盗装置,国产,0,旧车
1.8,35,男,已婚,10,政府,有,有防盗装置,国产,0,旧车
1.8,33,男,已婚,10,私人,有,无防盗装置,国产,0,旧车
